product_id,category,sub_category,veces_solicitado,unidades_totales_vendidas,ingresos_totales
TEC-CO-10002376,Technology,Copiers,8,29,4672.503
TEC-CO-10002379,Technology,Copiers,3,17,788.298
TEC-CO-10002380,Technology,Copiers,5,17,1536.516
TEC-CO-10002381,Technology,Copiers,5,19,1708.0
TEC-CO-10002404,Technology,Copiers,3,8,1605.0
TEC-CO-10002423,Technology,Copiers,5,28,2679.0
TEC-CO-10002427,Technology,Copiers,7,23,2232.221
TEC-CO-10002434,Technology,Copiers,4,14,1630.0
TEC-CO-10002465,Technology,Copiers,1,4,968.0
TEC-CO-10002466,Technology,Copiers,3,17,2081.0
TEC-CO-10002467,Technology,Copiers,1,2,64.0
TEC-CO-10002493,Technology,Copiers,4,19,1843.0
TEC-CO-10002504,Technology,Copiers,4,8,1359.0
TEC-CO-10002523,Technology,Copiers,4,19,1709.0
TEC-CO-10002526,Technology,Copiers,6,26,232.88899999999998
TEC-CO-10002538,Technology,Copiers,1,2,232.0
TEC-CO-10002550,Technology,Copiers,2,6,688.0
TEC-CO-10002567,Technology,Copiers,1,3,154.0
TEC-CO-10002571,Technology,Copiers,4,13,1244.0
TEC-CO-10002578,Technology,Copiers,4,18,527.553
TEC-CO-10002583,Technology,Copiers,4,14,2699.0
TEC-CO-10002586,Technology,Copiers,6,28,2097.0
TEC-CO-10002587,Technology,Copiers,7,26,3567.0
TEC-CO-10002601,Technology,Copiers,8,33,1570.899
TEC-CO-10002617,Technology,Copiers,7,30,1478.848
TEC-CO-10002657,Technology,Copiers,6,20,2321.0389999999998
TEC-CO-10002658,Technology,Copiers,6,21,2813.0
TEC-CO-10002659,Technology,Copiers,3,17,762.159
TEC-CO-10002663,Technology,Copiers,1,8,2.847
TEC-CO-10002673,Technology,Copiers,4,12,2153.0
TEC-CO-10002674,Technology,Copiers,8,33,3330.501
TEC-CO-10002678,Technology,Copiers,1,4,1.508
TEC-CO-10002681,Technology,Copiers,1,4,297.0
TEC-CO-10002686,Technology,Copiers,3,7,1952.0
TEC-CO-10002696,Technology,Copiers,1,4,583.0
TEC-CO-10002697,Technology,Copiers,4,10,919.149
TEC-CO-10002700,Technology,Copiers,6,18,2048.0
TEC-CO-10002759,Technology,Copiers,10,21,2849.0
TEC-CO-10002768,Technology,Copiers,5,16,1957.173
TEC-CO-10002769,Technology,Copiers,6,16,3101.498
TEC-CO-10002788,Technology,Copiers,2,6,757.0
TEC-CO-10002796,Technology,Copiers,3,15,383.193
TEC-CO-10002812,Technology,Copiers,1,4,357.0
TEC-CO-10002817,Technology,Copiers,3,6,908.0
TEC-CO-10002857,Technology,Copiers,6,29,1889.202
TEC-CO-10002872,Technology,Copiers,2,6,891.0
TEC-CO-10002911,Technology,Copiers,4,19,2284.448
TEC-CO-10002916,Technology,Copiers,3,10,1359.0
TEC-CO-10002937,Technology,Copiers,6,14,1687.0
TEC-CO-10002962,Technology,Copiers,8,22,1328.753
TEC-CO-10002981,Technology,Copiers,2,8,897.075
TEC-CO-10002998,Technology,Copiers,6,22,1822.0
TEC-CO-10003002,Technology,Copiers,8,33,3125.0
TEC-CO-10003007,Technology,Copiers,4,7,750.0
TEC-CO-10003017,Technology,Copiers,3,12,1195.0
TEC-CO-10003019,Technology,Copiers,2,12,3.8009999999999997
TEC-CO-10003048,Technology,Copiers,4,14,1727.5230000000001
TEC-CO-10003083,Technology,Copiers,2,9,2.684
TEC-CO-10003087,Technology,Copiers,1,9,3.408
TEC-CO-10003102,Technology,Copiers,7,34,1324.232
TEC-CO-10003113,Technology,Copiers,3,10,645.442
TEC-CO-10003124,Technology,Copiers,4,14,2060.0
TEC-CO-10003135,Technology,Copiers,5,21,2344.0
TEC-CO-10003142,Technology,Copiers,9,40,2209.567
TEC-CO-10003158,Technology,Copiers,5,24,2416.605
TEC-CO-10003160,Technology,Copiers,10,38,3880.7799999999997
TEC-CO-10003166,Technology,Copiers,1,2,384.0
TEC-CO-10003204,Technology,Copiers,3,8,910.0
TEC-CO-10003212,Technology,Copiers,6,27,3244.135
TEC-CO-10003217,Technology,Copiers,1,2,757.0
TEC-CO-10003226,Technology,Copiers,1,2,637.0
TEC-CO-10003228,Technology,Copiers,4,17,978.423
TEC-CO-10003236,Technology,Copiers,2,7,963.0
TEC-CO-10003250,Technology,Copiers,5,19,2269.0
TEC-CO-10003262,Technology,Copiers,6,26,2972.3959999999997
TEC-CO-10003268,Technology,Copiers,3,6,968.0
TEC-CO-10003298,Technology,Copiers,4,13,1409.4180000000001
TEC-CO-10003307,Technology,Copiers,2,10,579.348
TEC-CO-10003318,Technology,Copiers,4,19,1717.0
TEC-CO-10003342,Technology,Copiers,8,40,1903.526
TEC-CO-10003346,Technology,Copiers,5,18,2520.014
TEC-CO-10003349,Technology,Copiers,2,4,636.0
TEC-CO-10003353,Technology,Copiers,5,19,1802.0
TEC-CO-10003354,Technology,Copiers,5,22,1056.287
TEC-CO-10003362,Technology,Copiers,4,12,1352.0
TEC-CO-10003370,Technology,Copiers,7,27,2060.0
TEC-CO-10003393,Technology,Copiers,5,27,2500.0
TEC-CO-10003406,Technology,Copiers,1,4,692.0
TEC-CO-10003410,Technology,Copiers,3,12,1659.0
TEC-CO-10003420,Technology,Copiers,2,9,472.649
TEC-CO-10003448,Technology,Copiers,10,38,2715.352
TEC-CO-10003471,Technology,Copiers,2,6,1166.0
TEC-CO-10003474,Technology,Copiers,5,16,1961.0
TEC-CO-10003496,Technology,Copiers,3,12,760.595
TEC-CO-10003506,Technology,Copiers,6,24,906.096
TEC-CO-10003516,Technology,Copiers,5,19,2146.0
TEC-CO-10003522,Technology,Copiers,4,15,1260.0
TEC-CO-10003523,Technology,Copiers,3,9,322.78999999999996
TEC-CO-10003525,Technology,Copiers,4,11,1064.0
TEC-CO-10003534,Technology,Copiers,4,12,433.553
TEC-CO-10003541,Technology,Copiers,6,19,2673.0
TEC-CO-10003561,Technology,Copiers,4,16,1711.1399999999999
TEC-CO-10003568,Technology,Copiers,1,2,130.0
TEC-CO-10003570,Technology,Copiers,5,16,2056.0879999999997
TEC-CO-10003574,Technology,Copiers,6,17,2208.0
TEC-CO-10003587,Technology,Copiers,2,8,923.0
TEC-CO-10003589,Technology,Copiers,4,12,2023.1979999999999
TEC-CO-10003597,Technology,Copiers,1,2,525.0
TEC-CO-10003608,Technology,Copiers,2,10,641.279
TEC-CO-10003622,Technology,Copiers,2,9,743.0
TEC-CO-10003633,Technology,Copiers,1,3,176.0
TEC-CO-10003655,Technology,Copiers,5,18,1714.518
TEC-CO-10003678,Technology,Copiers,9,35,2693.0
TEC-CO-10003682,Technology,Copiers,4,20,1175.116
TEC-CO-10003694,Technology,Copiers,8,28,2988.491
TEC-CO-10003702,Technology,Copiers,5,14,1702.0
TEC-CO-10003759,Technology,Copiers,5,13,2691.274
TEC-CO-10003763,Technology,Copiers,4,19,11.620000000000001
TEC-CO-10003777,Technology,Copiers,6,29,3744.3
TEC-CO-10003784,Technology,Copiers,4,18,2197.397
TEC-CO-10003800,Technology,Copiers,6,27,961.384
TEC-CO-10003807,Technology,Copiers,4,12,1380.0
TEC-CO-10003813,Technology,Copiers,1,4,302.0
TEC-CO-10003819,Technology,Copiers,6,24,3400.781
TEC-CO-10003901,Technology,Copiers,6,20,3089.693
TEC-CO-10003917,Technology,Copiers,3,23,1149.415
TEC-CO-10003924,Technology,Copiers,4,9,2372.0
TEC-CO-10003931,Technology,Copiers,12,40,5460.116
TEC-CO-10003951,Technology,Copiers,7,21,2233.68
TEC-CO-10003964,Technology,Copiers,6,18,2739.053
TEC-CO-10003965,Technology,Copiers,4,14,1842.0
TEC-CO-10003982,Technology,Copiers,10,33,3688.0
TEC-CO-10003992,Technology,Copiers,6,20,2542.0
TEC-CO-10004005,Technology,Copiers,6,22,2798.2110000000002
TEC-CO-10004027,Technology,Copiers,5,17,1990.674
TEC-CO-10004034,Technology,Copiers,5,16,1822.152
TEC-CO-10004042,Technology,Copiers,7,21,2051.303
TEC-CO-10004045,Technology,Copiers,1,3,441.0
TEC-CO-10004078,Technology,Copiers,7,34,1734.495
TEC-CO-10004081,Technology,Copiers,2,9,537.0
TEC-CO-10004089,Technology,Copiers,3,14,1208.097
TEC-CO-10004099,Technology,Copiers,3,16,4.282
TEC-CO-10004115,Technology,Copiers,4,17,6.4
TEC-CO-10004125,Technology,Copiers,6,22,2073.0
TEC-CO-10004128,Technology,Copiers,6,24,1541.027
TEC-CO-10004138,Technology,Copiers,1,2,249.0
TEC-CO-10004143,Technology,Copiers,3,8,869.0
TEC-CO-10004147,Technology,Copiers,5,26,1378.243
TEC-CO-10004152,Technology,Copiers,7,20,1577.0
TEC-CO-10004154,Technology,Copiers,10,32,5435.178
TEC-CO-10004169,Technology,Copiers,5,18,2271.0
TEC-CO-10004170,Technology,Copiers,7,19,2350.688
TEC-CO-10004171,Technology,Copiers,6,22,2464.0
TEC-CO-10004182,Technology,Copiers,2,5,1292.0
TEC-CO-10004185,Technology,Copiers,3,5,393.0
TEC-CO-10004191,Technology,Copiers,1,4,137.0
TEC-CO-10004202,Technology,Copiers,7,19,3661.2
TEC-CO-10004234,Technology,Copiers,3,11,849.483
TEC-CO-10004252,Technology,Copiers,3,12,1497.0
TEC-CO-10004263,Technology,Copiers,4,12,1566.0
TEC-CO-10004267,Technology,Copiers,5,19,1501.031
TEC-CO-10004306,Technology,Copiers,2,5,611.0
TEC-CO-10004325,Technology,Copiers,3,11,1569.0
TEC-CO-10004343,Technology,Copiers,1,4,868.0
TEC-CO-10004365,Technology,Copiers,3,15,727.702
TEC-CO-10004367,Technology,Copiers,3,13,1511.762
TEC-CO-10004377,Technology,Copiers,1,3,950.0
TEC-CO-10004394,Technology,Copiers,1,2,757.0
TEC-CO-10004398,Technology,Copiers,6,18,1769.213
TEC-CO-10004404,Technology,Copiers,3,17,475.934
TEC-CO-10004406,Technology,Copiers,1,8,627.0
TEC-CO-10004409,Technology,Copiers,1,5,253.0
TEC-CO-10004468,Technology,Copiers,3,6,1045.0
TEC-CO-10004481,Technology,Copiers,5,11,1130.0
TEC-CO-10004507,Technology,Copiers,6,17,2667.0
TEC-CO-10004521,Technology,Copiers,9,31,2397.0
TEC-CO-10004535,Technology,Copiers,6,23,1551.567
TEC-CO-10004558,Technology,Copiers,4,15,1352.0
TEC-CO-10004563,Technology,Copiers,6,25,2134.942
TEC-CO-10004567,Technology,Copiers,6,25,1782.08
TEC-CO-10004570,Technology,Copiers,3,15,1018.0
TEC-CO-10004589,Technology,Copiers,6,17,2056.006
TEC-CO-10004605,Technology,Copiers,3,12,1119.716
TEC-CO-10004649,Technology,Copiers,1,2,139.0
TEC-CO-10004662,Technology,Copiers,6,15,3054.285
TEC-CO-10004664,Technology,Copiers,2,9,125.166
TEC-CO-10004689,Technology,Copiers,4,13,1932.0
TEC-CO-10004690,Technology,Copiers,4,12,1054.437
TEC-CO-10004701,Technology,Copiers,4,19,1562.115
TEC-CO-10004722,Technology,Copiers,5,20,61.599999999999994
TEC-CO-10004756,Technology,Copiers,2,6,1564.0
TEC-CO-10004813,Technology,Copiers,1,6,890.0
TEC-CO-10004831,Technology,Copiers,8,30,4746.0
TEC-CO-10004897,Technology,Copiers,5,15,1430.644
TEC-CO-10004901,Technology,Copiers,3,9,989.0
TEC-CO-10004904,Technology,Copiers,2,10,1335.0
TEC-CO-10004928,Technology,Copiers,1,3,207.0
TEC-CO-10004929,Technology,Copiers,5,9,1083.0
TEC-CO-10004961,Technology,Copiers,3,8,1447.447
TEC-CO-10004976,Technology,Copiers,2,7,874.0
TEC-CO-10004981,Technology,Copiers,11,33,2617.344
TEC-CO-10004985,Technology,Copiers,2,5,351.0
TEC-CO-10004997,Technology,Copiers,8,29,1154.465
TEC-CO-10004998,Technology,Copiers,8,38,3778.2200000000003
TEC-ENE-10000154,Technology,Accessories,4,10,1034.55
TEC-ENE-10000235,Technology,Accessories,2,20,836.0
TEC-ENE-10000690,Technology,Accessories,4,10,544.0
TEC-ENE-10000817,Technology,Accessories,6,25,1014.0
TEC-ENE-10000895,Technology,Accessories,8,9,313.0
TEC-ENE-10000995,Technology,Accessories,5,10,940.0
TEC-ENE-10001355,Technology,Accessories,3,4,220.0
TEC-ENE-10001466,Technology,Accessories,4,5,560.0
TEC-ENE-10001541,Technology,Accessories,2,3,776.0
TEC-ENE-10002254,Technology,Accessories,6,8,620.0
TEC-ENE-10002686,Technology,Accessories,6,14,824.0
TEC-ENE-10002744,Technology,Accessories,1,4,230.0
TEC-ENE-10003090,Technology,Accessories,2,2,162.0
TEC-ENE-10003125,Technology,Accessories,6,11,413.0
TEC-ENE-10003801,Technology,Accessories,5,14,526.0
TEC-ENE-10003873,Technology,Accessories,3,11,631.0
TEC-ENE-10004052,Technology,Accessories,1,4,157.0
TEC-ENE-10004192,Technology,Accessories,5,7,475.0
TEC-ENE-10004236,Technology,Accessories,2,2,54.0
TEC-ENE-10004509,Technology,Accessories,2,2,520.0
TEC-ENE-10004520,Technology,Accessories,2,9,343.0
TEC-ENE-10004627,Technology,Accessories,5,11,1281.537
TEC-ENE-10004728,Technology,Accessories,5,6,325.0
TEC-ENE-10005000,Technology,Accessories,5,7,583.0
TEC-EPS-10000053,Technology,Machines,1,10,1.142
TEC-EPS-10000689,Technology,Machines,5,10,460.02
TEC-EPS-10000774,Technology,Machines,3,11,859.0
TEC-EPS-10001129,Technology,Machines,3,6,428.221
TEC-EPS-10001323,Technology,Machines,7,9,223.0
TEC-EPS-10001341,Technology,Machines,2,5,224.0
TEC-EPS-10001473,Technology,Machines,1,1,19.0
TEC-EPS-10001644,Technology,Machines,6,16,932.0
TEC-EPS-10001651,Technology,Machines,3,10,746.0
TEC-EPS-10002212,Technology,Machines,6,12,737.0
TEC-EPS-10002523,Technology,Machines,3,6,573.0
TEC-EPS-10002711,Technology,Machines,2,5,835.0
TEC-EPS-10002920,Technology,Machines,1,1,260.0
TEC-EPS-10002958,Technology,Machines,2,9,398.0
TEC-EPS-10003277,Technology,Machines,4,5,965.0
TEC-EPS-10003473,Technology,Machines,5,20,1523.0
TEC-EPS-10003568,Technology,Machines,4,6,702.0
TEC-EPS-10003962,Technology,Machines,7,18,2329.0
TEC-EPS-10004111,Technology,Machines,4,7,1079.0
TEC-EPS-10004171,Technology,Machines,5,21,367.0
TEC-EPS-10004328,Technology,Machines,4,7,606.051
TEC-EPS-10004558,Technology,Machines,6,17,1322.6799999999998
TEC-EPS-10004965,Technology,Machines,1,6,1.849
TEC-HEW-10000365,Technology,Copiers,6,8,1948.0
TEC-HEW-10000839,Technology,Copiers,4,4,1070.0
TEC-HEW-10000930,Technology,Copiers,6,15,1081.0
TEC-HEW-10001056,Technology,Copiers,1,1,147.0
TEC-HEW-10001074,Technology,Copiers,6,14,1705.57
TEC-HEW-10001558,Technology,Copiers,3,3,341.0
TEC-HEW-10001710,Technology,Copiers,3,8,1086.0
TEC-HEW-10001908,Technology,Copiers,2,3,309.0
TEC-HEW-10002302,Technology,Copiers,1,6,1.571
TEC-HEW-10002304,Technology,Copiers,2,7,319.909
TEC-HEW-10002435,Technology,Copiers,3,11,964.0
TEC-HEW-10002501,Technology,Copiers,3,6,832.0
TEC-HEW-10003260,Technology,Copiers,2,4,770.0
TEC-HEW-10003460,Technology,Copiers,3,12,779.554
TEC-HEW-10003531,Technology,Copiers,2,9,266.109
TEC-HEW-10003695,Technology,Copiers,4,11,915.038
TEC-HEW-10003829,Technology,Copiers,7,18,1517.298
TEC-HEW-10004172,Technology,Copiers,2,2,494.0
TEC-HEW-10004522,Technology,Copiers,6,12,1326.0
TEC-HEW-10004652,Technology,Copiers,4,11,1487.0
TEC-HEW-10004690,Technology,Copiers,4,14,2674.0
TEC-HEW-10004833,Technology,Copiers,5,11,1560.0
TEC-HEW-10004937,Technology,Copiers,3,3,768.0
TEC-HP -10000081,Technology,Copiers,4,8,794.0
TEC-HP -10000464,Technology,Copiers,4,9,940.0
TEC-HP -10001115,Technology,Copiers,1,2,257.0
TEC-HP -10001426,Technology,Copiers,4,8,930.0
TEC-HP -10001574,Technology,Copiers,3,12,243.0
TEC-HP -10001577,Technology,Copiers,3,4,827.0
TEC-HP -10001905,Technology,Copiers,4,5,471.0
TEC-HP -10002095,Technology,Copiers,5,5,1078.0
TEC-HP -10002221,Technology,Copiers,5,5,635.0
TEC-HP -10002307,Technology,Copiers,2,2,346.0
TEC-HP -10002603,Technology,Copiers,4,6,1462.0
TEC-HP -10003248,Technology,Copiers,6,8,1818.0
TEC-HP -10003345,Technology,Copiers,4,19,1267.027
TEC-HP -10003559,Technology,Copiers,1,1,360.0
TEC-HP -10003618,Technology,Copiers,5,12,1201.396
TEC-HP -10003894,Technology,Copiers,5,10,1945.441
TEC-HP -10004012,Technology,Copiers,3,9,1042.0
TEC-HP -10004082,Technology,Copiers,2,2,242.0
TEC-HP -10004149,Technology,Copiers,5,12,2735.0
TEC-HP -10004451,Technology,Copiers,2,5,283.0
TEC-HP -10004590,Technology,Copiers,5,6,1596.0
TEC-HP -10004801,Technology,Copiers,5,10,1224.0
TEC-HP -10004971,Technology,Copiers,1,2,217.0
TEC-KON-10000005,Technology,Machines,4,10,380.0
TEC-KON-10000091,Technology,Machines,3,4,167.0
TEC-KON-10000302,Technology,Machines,4,7,524.0
TEC-KON-10000562,Technology,Machines,5,23,1620.0
TEC-KON-10000837,Technology,Machines,3,6,376.072
TEC-KON-10001017,Technology,Machines,3,4,483.0
TEC-KON-10001388,Technology,Machines,5,7,1298.0
TEC-KON-10001507,Technology,Machines,5,20,1666.0
TEC-KON-10001519,Technology,Machines,2,3,150.0
TEC-KON-10001624,Technology,Machines,7,11,1346.0
TEC-KON-10002034,Technology,Machines,8,19,2323.0
TEC-KON-10002050,Technology,Machines,1,2,536.0
TEC-KON-10002052,Technology,Machines,4,7,721.254
TEC-KON-10002194,Technology,Machines,4,7,613.065
TEC-KON-10002309,Technology,Machines,2,3,721.0
TEC-KON-10002482,Technology,Machines,6,9,492.0
TEC-KON-10003077,Technology,Machines,2,2,104.0
TEC-KON-10003116,Technology,Machines,4,10,574.0
TEC-KON-10003211,Technology,Machines,3,5,1553.0
TEC-KON-10003726,Technology,Machines,4,4,473.0
TEC-KON-10004519,Technology,Machines,3,6,517.0
TEC-KON-10004735,Technology,Machines,2,10,1111.0
TEC-KON-10004774,Technology,Machines,5,10,1655.247
TEC-LOG-10000368,Technology,Accessories,3,9,288.0
TEC-LOG-10000546,Technology,Accessories,4,7,204.0
TEC-LOG-10001123,Technology,Accessories,2,6,248.0
TEC-LOG-10001137,Technology,Accessories,3,4,289.0
TEC-LOG-10001434,Technology,Accessories,2,4,203.0
TEC-LOG-10001482,Technology,Accessories,3,4,232.0
TEC-LOG-10001629,Technology,Accessories,3,6,185.0
TEC-LOG-10001750,Technology,Accessories,3,6,176.0
TEC-LOG-10001871,Technology,Accessories,3,5,941.0
TEC-LOG-10002018,Technology,Accessories,5,21,1052.012
TEC-LOG-10002218,Technology,Accessories,3,9,307.0
TEC-LOG-10002262,Technology,Accessories,3,5,116.0
TEC-LOG-10002431,Technology,Accessories,4,7,296.0
TEC-LOG-10002589,Technology,Accessories,5,12,1170.0
TEC-LOG-10003079,Technology,Accessories,3,4,73.0
TEC-LOG-10003254,Technology,Accessories,9,15,977.0
TEC-LOG-10003539,Technology,Accessories,6,13,203.0
TEC-LOG-10003634,Technology,Accessories,6,11,498.0
TEC-LOG-10003651,Technology,Accessories,4,7,1742.0
TEC-LOG-10003896,Technology,Accessories,4,10,981.471
TEC-LOG-10003995,Technology,Accessories,6,14,405.0
TEC-LOG-10004405,Technology,Accessories,4,13,1238.979
TEC-LOG-10004419,Technology,Accessories,4,11,242.0
TEC-LOG-10004917,Technology,Accessories,4,7,735.0
TEC-MA-10000002,Technology,Machines,7,36,1941.622
TEC-MA-10000003,Technology,Machines,2,8,652.0
TEC-MA-10000010,Technology,Machines,1,8,3.04
TEC-MA-10000029,Technology,Machines,2,4,280.0
TEC-MA-10000045,Technology,Machines,2,6,6.966
TEC-MA-10000087,Technology,Machines,1,3,96.0
TEC-MA-10000110,Technology,Machines,4,17,991.0
TEC-MA-10000112,Technology,Machines,1,10,2.396
TEC-MA-10000122,Technology,Machines,2,5,139.0
TEC-MA-10000124,Technology,Machines,2,13,232.273
TEC-MA-10000154,Technology,Machines,1,8,189.0
TEC-MA-10000161,Technology,Machines,9,48,2026.116
TEC-MA-10000170,Technology,Machines,2,8,647.0
TEC-MA-10000172,Technology,Machines,1,4,724.0
TEC-MA-10000199,Technology,Machines,1,4,747.0
TEC-MA-10000232,Technology,Machines,2,11,958.0
TEC-MA-10000240,Technology,Machines,2,4,838.0
TEC-MA-10000258,Technology,Machines,1,2,518.0
TEC-MA-10000261,Technology,Machines,5,22,778.0
TEC-MA-10000317,Technology,Machines,1,3,323.0
TEC-MA-10000327,Technology,Machines,6,24,1487.0
TEC-MA-10000331,Technology,Machines,8,30,3140.736
TEC-MA-10000334,Technology,Machines,3,12,1067.066
TEC-MA-10000345,Technology,Machines,3,12,863.0
TEC-MA-10000354,Technology,Machines,4,20,592.0
TEC-MA-10000366,Technology,Machines,1,1,111.0
TEC-MA-10000374,Technology,Machines,1,7,557.0
TEC-MA-10000379,Technology,Machines,1,2,104.0
TEC-MA-10000418,Technology,Machines,3,9,11.1
TEC-MA-10000423,Technology,Machines,3,12,205.0
TEC-MA-10000429,Technology,Machines,4,24,1381.523
TEC-MA-10000433,Technology,Machines,3,11,1841.533
TEC-MA-10000461,Technology,Machines,3,8,1711.0
TEC-MA-10000473,Technology,Machines,10,40,3286.0
TEC-MA-10000488,Technology,Machines,4,14,9.28
TEC-MA-10000555,Technology,Machines,4,14,2278.0
TEC-MA-10000559,Technology,Machines,3,10,569.0029999999999
TEC-MA-10000560,Technology,Machines,1,1,201.0
TEC-MA-10000572,Technology,Machines,2,6,766.0
TEC-MA-10000597,Technology,Machines,2,5,300.0
TEC-MA-10000605,Technology,Machines,4,15,2344.0
TEC-MA-10000606,Technology,Machines,8,38,2850.5370000000003
TEC-MA-10000684,Technology,Machines,2,4,162.0
TEC-MA-10000686,Technology,Machines,3,13,943.0
TEC-MA-10000687,Technology,Machines,6,16,664.0
TEC-MA-10000697,Technology,Machines,4,24,573.909
TEC-MA-10000711,Technology,Machines,1,4,89.0
TEC-MA-10000742,Technology,Machines,2,8,746.242
TEC-MA-10000752,Technology,Machines,2,8,42.0
TEC-MA-10000753,Technology,Machines,4,9,2066.0
TEC-MA-10000755,Technology,Machines,1,4,68.0
TEC-MA-10000765,Technology,Machines,2,11,812.0
TEC-MA-10000768,Technology,Machines,2,7,1064.0
TEC-MA-10000772,Technology,Machines,3,15,978.0
TEC-MA-10000776,Technology,Machines,2,6,314.0
TEC-MA-10000811,Technology,Machines,4,12,765.0
TEC-MA-10000822,Technology,Machines,4,18,16.83
TEC-MA-10000843,Technology,Machines,1,2,167.0
TEC-MA-10000858,Technology,Machines,1,2,530.0
TEC-MA-10000864,Technology,Machines,2,16,4.268
TEC-MA-10000868,Technology,Machines,2,9,598.0
TEC-MA-10000875,Technology,Machines,4,17,1728.508
TEC-MA-10000888,Technology,Machines,3,8,336.0
TEC-MA-10000904,Technology,Machines,1,3,342.0
TEC-MA-10000946,Technology,Machines,4,21,953.0
TEC-MA-10000964,Technology,Machines,1,3,148.0
TEC-MA-10000982,Technology,Machines,5,24,1649.764
TEC-MA-10000984,Technology,Machines,2,7,7.835000000000001
TEC-MA-10001009,Technology,Machines,4,17,1488.216
TEC-MA-10001015,Technology,Machines,3,8,1186.0
TEC-MA-10001016,Technology,Machines,2,6,576.0
TEC-MA-10001031,Technology,Machines,1,3,506.0
TEC-MA-10001047,Technology,Machines,2,11,14.3
TEC-MA-10001080,Technology,Machines,3,7,364.0
TEC-MA-10001098,Technology,Machines,2,9,343.196
TEC-MA-10001127,Technology,Machines,4,17,789.375
TEC-MA-10001128,Technology,Machines,1,2,194.0
TEC-MA-10001139,Technology,Machines,3,9,902.0
TEC-MA-10001142,Technology,Machines,4,23,2822.0
TEC-MA-10001148,Technology,Machines,5,22,1532.675
TEC-MA-10001187,Technology,Machines,2,7,244.0
TEC-MA-10001197,Technology,Machines,3,13,825.0
TEC-MA-10001210,Technology,Machines,5,18,881.0
TEC-MA-10001248,Technology,Machines,1,4,725.0
TEC-MA-10001259,Technology,Machines,1,3,897.0
TEC-MA-10001261,Technology,Machines,3,12,1341.687
TEC-MA-10001267,Technology,Machines,3,6,203.0
TEC-MA-10001279,Technology,Machines,2,10,503.0
TEC-MA-10001290,Technology,Machines,3,13,813.236
TEC-MA-10001296,Technology,Machines,2,2,62.0
TEC-MA-10001298,Technology,Machines,5,14,1360.0
TEC-MA-10001302,Technology,Machines,2,6,131.0
TEC-MA-10001305,Technology,Machines,3,11,871.0
TEC-MA-10001308,Technology,Machines,2,6,1153.0
TEC-MA-10001311,Technology,Machines,1,4,1.05
TEC-MA-10001330,Technology,Machines,2,4,414.0
TEC-MA-10001335,Technology,Machines,4,16,935.457
TEC-MA-10001358,Technology,Machines,2,9,582.0
TEC-MA-10001360,Technology,Machines,1,4,403.0
TEC-MA-10001372,Technology,Machines,4,6,989.0
