product_code,popularidad_global,ventas_acumuladas,clientes_distintos,unidades_acumuladas
TEC-AC-10003506,3,1026.305,3,13
TEC-AC-10003518,4,1709.733,4,14
TEC-AC-10003533,2,333.0,2,9
TEC-AC-10003548,2,85.0,2,5
TEC-AC-10003554,2,667.0,2,12
TEC-AC-10003556,4,784.0,4,14
TEC-AC-10003569,1,88.0,1,2
TEC-AC-10003570,1,245.0,1,9
TEC-AC-10003571,3,506.0,3,18
TEC-AC-10003577,4,990.066,4,27
TEC-AC-10003590,5,625.0,5,25
TEC-AC-10003610,6,1140.0,6,20
TEC-AC-10003611,9,629.0,9,34
TEC-AC-10003614,5,151.0,5,14
TEC-AC-10003615,6,2649.0,6,16
TEC-AC-10003626,2,298.0,2,6
TEC-AC-10003628,15,1410.0,15,52
TEC-AC-10003640,7,874.0,7,27
TEC-AC-10003657,5,367.0,4,13
TEC-AC-10003659,4,1430.0,4,17
TEC-AC-10003666,6,2466.432,6,31
TEC-AC-10003668,6,898.0,6,17
TEC-AC-10003681,2,72.0,2,3
TEC-AC-10003690,3,354.0,3,13
TEC-AC-10003704,1,16.0,1,1
TEC-AC-10003709,5,20.0,5,21
TEC-AC-10003711,2,390.0,2,18
TEC-AC-10003725,7,439.0,7,31
TEC-AC-10003734,7,807.0,7,20
TEC-AC-10003738,5,529.0,5,22
TEC-AC-10003750,8,2588.0,8,33
TEC-AC-10003753,5,1133.031,4,11
TEC-AC-10003763,3,247.0,3,8
TEC-AC-10003776,6,634.0,6,17
TEC-AC-10003814,3,783.602,3,13
TEC-AC-10003824,5,316.0,5,13
TEC-AC-10003832,18,4002.208,18,75
TEC-AC-10003851,7,1019.0,7,23
TEC-AC-10003857,10,1361.0,10,32
TEC-AC-10003861,3,541.0,3,8
TEC-AC-10003870,4,994.62,4,17
TEC-AC-10003873,1,30.0,1,1
TEC-AC-10003889,6,615.0,6,19
TEC-AC-10003895,8,1313.0,8,38
TEC-AC-10003904,4,572.0,4,7
TEC-AC-10003911,5,1601.024,5,18
TEC-AC-10003920,2,210.0,2,5
TEC-AC-10003921,1,463.0,1,14
TEC-AC-10003927,8,866.0,8,26
TEC-AC-10003947,1,489.0,1,6
TEC-AC-10003951,7,1004.0,7,29
TEC-AC-10003955,10,4362.253,10,50
TEC-AC-10003964,8,538.0,8,21
TEC-AC-10003969,1,225.0,1,2
TEC-AC-10003970,6,672.0,6,21
TEC-AC-10003987,1,57.0,1,2
TEC-AC-10003989,4,673.0,4,19
TEC-AC-10004001,2,387.0,2,10
TEC-AC-10004012,12,1608.0,11,47
TEC-AC-10004016,6,575.0,6,23
TEC-AC-10004018,1,901.0,1,8
TEC-AC-10004043,11,1146.0,10,40
TEC-AC-10004044,7,595.0,7,26
TEC-AC-10004051,2,287.0,2,10
TEC-AC-10004054,10,2698.0,10,32
TEC-AC-10004068,3,819.0,3,10
TEC-AC-10004070,4,1734.239,4,12
TEC-AC-10004081,6,1019.0,6,19
TEC-AC-10004094,1,44.0,1,2
TEC-AC-10004102,1,19.0,1,1
TEC-AC-10004108,4,6.259,4,29
TEC-AC-10004114,2,361.0,2,10
TEC-AC-10004117,3,512.0,3,16
TEC-AC-10004127,1,27.0,1,4
TEC-AC-10004144,2,528.0,2,12
TEC-AC-10004145,5,506.9,5,31
TEC-AC-10004171,7,2687.0,7,31
TEC-AC-10004188,4,488.0,4,11
TEC-AC-10004195,3,356.0,3,11
TEC-AC-10004196,2,368.0,2,4
TEC-AC-10004203,7,811.0,7,32
TEC-AC-10004209,5,136.0,5,14
TEC-AC-10004221,2,504.0,2,5
TEC-AC-10004227,7,330.0,6,31
TEC-AC-10004241,7,1055.0,7,26
TEC-AC-10004249,4,680.0,4,27
TEC-AC-10004252,3,236.0,3,7
TEC-AC-10004269,6,2588.0,6,28
TEC-AC-10004289,3,587.0,3,8
TEC-AC-10004306,5,923.0,5,18
TEC-AC-10004317,3,850.0,3,16
TEC-AC-10004334,9,2296.471,9,26
TEC-AC-10004341,3,287.0,3,7
TEC-AC-10004353,7,1109.0,7,21
TEC-AC-10004379,9,808.0,9,41
TEC-AC-10004393,2,348.0,2,8
TEC-AC-10004396,3,175.0,3,12
TEC-AC-10004406,1,143.0,1,2
TEC-AC-10004414,5,1480.454,5,18
TEC-AC-10004420,1,480.0,1,4
TEC-AC-10004429,6,837.0,6,17
TEC-AC-10004434,7,454.0,7,23
TEC-AC-10004451,7,680.0,7,27
TEC-AC-10004469,10,1576.0,10,42
TEC-AC-10004478,2,578.0,2,11
TEC-AC-10004487,3,979.441,3,19
TEC-AC-10004508,5,885.0,5,16
TEC-AC-10004510,12,777.0,12,50
TEC-AC-10004518,2,280.0,2,14
TEC-AC-10004520,5,558.0,5,19
TEC-AC-10004539,3,200.0,3,11
TEC-AC-10004556,3,1275.0,3,11
TEC-AC-10004557,5,559.0,5,19
TEC-AC-10004562,5,992.0,5,24
TEC-AC-10004566,7,919.0,7,31
TEC-AC-10004568,8,1087.0,8,41
TEC-AC-10004571,12,3511.244,12,35
TEC-AC-10004586,3,609.0,3,15
TEC-AC-10004591,5,1716.0,5,18
TEC-AC-10004595,2,571.0,2,4
TEC-AC-10004604,1,46.0,1,2
TEC-AC-10004620,7,646.0,7,27
TEC-AC-10004626,9,3592.026,9,29
TEC-AC-10004633,6,185.0,6,30
TEC-AC-10004652,10,818.0,10,28
TEC-AC-10004659,6,1928.0,5,32
TEC-AC-10004666,2,828.929,2,10
TEC-AC-10004679,6,865.0,6,23
TEC-AC-10004683,1,36.0,1,2
TEC-AC-10004696,1,37.0,1,2
TEC-AC-10004704,13,2246.0,13,51
TEC-AC-10004708,4,252.0,4,12
TEC-AC-10004709,7,829.0,7,29
TEC-AC-10004713,4,217.0,4,15
TEC-AC-10004715,1,21.0,1,3
TEC-AC-10004743,8,5115.0,8,32
TEC-AC-10004752,3,397.0,3,9
TEC-AC-10004753,3,1073.0,3,14
TEC-AC-10004761,4,264.0,4,17
TEC-AC-10004773,4,276.0,4,13
TEC-AC-10004791,2,403.0,2,5
TEC-AC-10004801,3,140.0,3,8
TEC-AC-10004803,3,251.0,3,18
TEC-AC-10004808,5,2905.708,5,19
TEC-AC-10004811,2,148.0,2,5
TEC-AC-10004812,1,19.0,1,2
TEC-AC-10004813,6,2030.0,6,29
TEC-AC-10004814,1,171.0,1,3
TEC-AC-10004848,6,2177.0,6,23
TEC-AC-10004849,4,1807.547,4,13
TEC-AC-10004853,8,1833.0,8,29
TEC-AC-10004855,4,462.0,4,16
TEC-AC-10004859,4,374.0,4,24
TEC-AC-10004864,5,380.0,5,12
TEC-AC-10004877,5,156.0,5,23
TEC-AC-10004880,5,1258.0,4,18
TEC-AC-10004883,9,1989.0,9,25
TEC-AC-10004897,3,814.0,3,13
TEC-AC-10004901,4,550.0,4,13
TEC-AC-10004904,1,76.0,1,2
TEC-AC-10004938,10,2053.044,10,52
TEC-AC-10004939,4,290.0,4,17
TEC-AC-10004951,6,333.0,6,22
TEC-AC-10004975,13,2180.1,13,54
TEC-AC-10004992,2,202.0,2,6
TEC-AC-10004997,5,1883.0,5,17
TEC-APP-10000135,3,195.0,3,3
TEC-APP-10000308,9,2298.652,9,21
TEC-APP-10000530,1,50.0,1,1
TEC-APP-10001108,4,682.0,4,10
TEC-APP-10001340,5,748.0,5,12
TEC-APP-10001389,8,1887.0,8,12
TEC-APP-10001586,8,1767.208,8,41
TEC-APP-10001732,3,228.0,3,3
TEC-APP-10001851,5,307.0,5,6
TEC-APP-10001965,5,1179.0,5,19
TEC-APP-10002310,4,450.0,4,8
TEC-APP-10002321,5,1242.0,5,17
TEC-APP-10002829,4,1008.0,4,6
TEC-APP-10002966,6,1287.4750000000001,6,20
TEC-APP-10003032,4,1698.0,4,10
TEC-APP-10003588,2,56.093,2,9
TEC-APP-10004049,7,908.0,7,11
TEC-APP-10004296,3,399.0,3,5
TEC-APP-10004464,4,602.0,4,5
TEC-APP-10004469,3,461.0,3,4
TEC-APP-10004584,5,626.0,5,20
TEC-APP-10004657,4,1274.546,4,6
TEC-APP-10004912,7,1454.0,7,16
TEC-BEL-10000485,5,637.0,5,11
TEC-BEL-10000681,6,574.0,6,14
TEC-BEL-10000696,4,152.0,4,5
TEC-BEL-10001189,2,360.0,2,2
TEC-BEL-10001391,3,223.0,3,4
TEC-BEL-10001689,1,260.0,1,1
TEC-BEL-10001971,5,522.0,5,13
TEC-BEL-10002106,5,1057.0,5,12
TEC-BEL-10002153,1,13.0,1,1
TEC-BEL-10002178,2,217.0,2,5
TEC-BEL-10002207,4,725.0,4,7
TEC-BEL-10002324,5,873.0,5,16
TEC-BEL-10002476,4,778.0350000000001,4,7
TEC-BEL-10002516,4,257.0,4,7
TEC-BEL-10002678,5,710.0,5,12
TEC-BEL-10003177,9,1881.0,9,29
TEC-BEL-10003311,2,218.0,2,4
TEC-BEL-10003875,4,1140.0,4,11
TEC-BEL-10003896,7,648.0,7,18
TEC-BEL-10003985,10,3136.554,10,25
TEC-BEL-10004162,2,319.0,2,8
TEC-BEL-10004386,3,371.0,3,7
TEC-BEL-10004950,6,1137.0,6,21
TEC-BRO-10000348,2,787.0,2,3
TEC-BRO-10000374,4,884.768,4,18
TEC-BRO-10000381,3,497.0,3,5
TEC-BRO-10000463,7,2215.582,7,15
TEC-BRO-10000663,4,1003.0,4,7
TEC-BRO-10000773,3,536.0,3,5
TEC-BRO-10000917,3,1590.0,3,5
TEC-BRO-10001293,3,429.0,3,3
TEC-BRO-10001568,3,1513.0,2,4
TEC-BRO-10001852,1,76.0,1,1
TEC-BRO-10001938,3,905.0,3,3
TEC-BRO-10002103,4,596.487,4,14
TEC-BRO-10002345,3,1029.0,3,7
TEC-BRO-10002579,1,105.0,1,1
TEC-BRO-10003380,4,1145.0,4,5
TEC-BRO-10003401,4,589.0,4,5
TEC-BRO-10003555,5,816.0,5,7
TEC-BRO-10003876,3,1593.0,3,5
TEC-BRO-10003986,7,1673.0,7,13
TEC-BRO-10004178,3,759.515,3,6
TEC-BRO-10004184,1,913.0,1,6
TEC-BRO-10004328,5,1376.0,5,5
TEC-BRO-10004802,5,1586.167,5,15
TEC-CAN-10000030,2,287.0,2,3
TEC-CAN-10000932,3,577.279,3,10
TEC-CAN-10001256,1,151.0,1,1
TEC-CAN-10001376,1,190.0,1,1
TEC-CAN-10001378,3,424.128,3,11
TEC-CAN-10001437,6,1296.33,6,26
TEC-CAN-10001571,1,571.0,1,4
TEC-CAN-10001789,3,446.0,3,3
TEC-CAN-10001853,4,955.699,4,21
TEC-CAN-10001981,3,581.0,3,4
TEC-CAN-10002337,2,298.0,2,2
TEC-CAN-10002363,5,1337.272,5,11
TEC-CAN-10002802,2,227.0,2,3
TEC-CAN-10002843,5,1454.0,5,13
TEC-CAN-10002879,6,1926.0,6,10
TEC-CAN-10003392,3,793.109,3,11
TEC-CAN-10004166,4,864.0,4,6
TEC-CAN-10004214,3,772.0,3,4
TEC-CAN-10004291,5,2650.513,5,11
TEC-CAN-10004354,5,1383.0,5,10
TEC-CAN-10004556,3,1052.0,3,9
TEC-CAN-10004697,3,649.0,3,4
TEC-CAN-10004839,3,344.281,3,9
TEC-CAN-10004913,4,630.573,4,9
TEC-CIS-10000351,2,464.0,2,3
TEC-CIS-10000436,7,1980.0,7,15
TEC-CIS-10000758,4,1961.6109999999999,4,7
TEC-CIS-10000791,4,698.467,4,13
TEC-CIS-10001122,7,1124.0,7,10
TEC-CIS-10001661,4,1307.0,4,10
TEC-CIS-10001717,5,1508.187,5,11
TEC-CIS-10001767,3,359.0,3,5
TEC-CIS-10001877,7,851.0,7,13
TEC-CIS-10001938,5,657.457,5,13
TEC-CIS-10002153,5,1110.0,5,6
TEC-CIS-10002259,11,2419.858,11,33
TEC-CIS-10002344,8,860.332,8,24
TEC-CIS-10002544,2,808.0,2,9
TEC-CIS-10002565,5,658.0,5,6
TEC-CIS-10002598,7,1529.0,7,9
TEC-CIS-10002814,3,246.0,3,7
TEC-CIS-10002986,3,847.0,3,6
TEC-CIS-10003017,7,2703.0,7,24
TEC-CIS-10003103,7,830.0,7,21
TEC-CIS-10003439,6,1417.0,6,16
TEC-CIS-10003501,4,582.531,4,15
TEC-CIS-10003676,9,1591.0,9,18
TEC-CIS-10004967,3,353.0,3,5
TEC-CO-10000011,5,1836.0,5,16
TEC-CO-10000013,8,3559.327,8,39
TEC-CO-10000043,4,1738.0,4,9
TEC-CO-10000051,3,1190.902,3,13
TEC-CO-10000070,5,1320.624,5,17
TEC-CO-10000082,4,1253.473,4,21
TEC-CO-10000119,2,874.0,2,3
TEC-CO-10000129,6,1575.158,6,15
TEC-CO-10000135,4,1671.623,4,18
TEC-CO-10000137,9,2029.838,9,42
TEC-CO-10000172,4,1837.0,4,16
TEC-CO-10000178,5,2720.0,5,23
TEC-CO-10000208,4,5.788,4,16
TEC-CO-10000222,5,2014.0,5,19
TEC-CO-10000228,3,1458.0,3,11
TEC-CO-10000243,1,229.0,1,2
TEC-CO-10000259,2,1194.0,2,9
TEC-CO-10000262,5,1802.0,5,20
TEC-CO-10000263,3,641.63,3,9
TEC-CO-10000266,7,2945.228,7,28
TEC-CO-10000269,7,2692.0,7,22
TEC-CO-10000270,4,2070.004,4,14
TEC-CO-10000279,1,427.0,1,3
TEC-CO-10000296,6,2616.0,6,21
TEC-CO-10000338,5,2149.0,5,12
TEC-CO-10000344,4,941.22,4,14
TEC-CO-10000372,6,1510.0,6,16
TEC-CO-10000387,3,982.0,3,7
TEC-CO-10000388,6,1066.128,6,18
TEC-CO-10000395,4,2130.064,4,16
TEC-CO-10000405,7,4135.081,7,17
TEC-CO-10000407,2,207.209,2,6
TEC-CO-10000415,2,1487.0,2,10
TEC-CO-10000422,5,1175.0,5,15
TEC-CO-10000427,5,2408.0,5,11
TEC-CO-10000447,6,769.769,6,31
TEC-CO-10000452,5,2604.584,5,19
TEC-CO-10000500,5,2672.0,5,15
TEC-CO-10000534,5,2178.122,5,24
TEC-CO-10000556,5,1335.747,5,19
TEC-CO-10000560,6,871.2180000000001,6,23
TEC-CO-10000562,5,1624.462,5,19
TEC-CO-10000565,3,1022.0,3,6
TEC-CO-10000594,4,1490.157,4,14
TEC-CO-10000601,2,1061.0,2,12
TEC-CO-10000620,8,4863.892,8,20
TEC-CO-10000660,12,4396.426,12,40
TEC-CO-10000663,4,898.92,4,20
TEC-CO-10000666,6,3636.161,6,26
TEC-CO-10000679,10,4479.282,10,41
TEC-CO-10000764,4,1921.152,4,14
TEC-CO-10000771,4,1010.216,4,16
TEC-CO-10000775,3,1392.003,3,16
TEC-CO-10000777,1,429.0,1,3
TEC-CO-10000778,9,3126.0,9,19
TEC-CO-10000786,5,2768.0,5,10
TEC-CO-10000791,8,2347.32,8,35
TEC-CO-10000794,6,1520.095,6,28
TEC-CO-10000821,3,1213.0,3,9
TEC-CO-10000825,4,2001.0,4,15
TEC-CO-10000847,2,1027.0,2,8
TEC-CO-10000854,3,579.596,3,22
TEC-CO-10000865,5,1227.385,5,24
TEC-CO-10000887,4,2000.0,4,12
TEC-CO-10000915,5,1426.0,5,15
TEC-CO-10000917,8,3455.0,8,22
TEC-CO-10000953,4,2667.081,4,11
TEC-CO-10000956,9,4165.0,9,29
TEC-CO-10000961,1,280.0,1,4
TEC-CO-10000967,5,1952.4,5,16
TEC-CO-10000971,6,2701.5,6,16
TEC-CO-10000972,5,2072.0190000000002,5,25
TEC-CO-10001001,3,1235.395,3,18
TEC-CO-10001008,6,1726.018,6,30
TEC-CO-10001037,9,2559.0,8,27
TEC-CO-10001040,4,874.0,4,10
TEC-CO-10001042,5,1731.0,5,16
TEC-CO-10001046,5,1407.56,5,16
TEC-CO-10001087,3,1386.0,3,14
TEC-CO-10001093,1,247.0,1,3
TEC-CO-10001142,1,441.0,1,3
TEC-CO-10001145,3,812.0,3,6
TEC-CO-10001157,6,1791.1019999999999,6,27
TEC-CO-10001162,6,3378.893,6,15
TEC-CO-10001166,6,2210.0,6,19
TEC-CO-10001177,6,1994.0,6,19
TEC-CO-10001191,3,907.604,3,16
TEC-CO-10001192,6,2245.115,6,29
TEC-CO-10001196,1,768.0,1,4
TEC-CO-10001204,6,3497.927,6,23
TEC-CO-10001221,7,2903.0,7,25
TEC-CO-10001222,5,996.371,5,17
TEC-CO-10001234,8,2921.751,8,28
TEC-CO-10001264,5,2076.0,5,21
TEC-CO-10001271,1,64.0,1,2
TEC-CO-10001275,1,890.0,1,7
TEC-CO-10001301,1,287.0,1,2
TEC-CO-10001309,8,4604.771,8,28
TEC-CO-10001317,1,354.0,1,2
TEC-CO-10001342,4,977.272,4,19
TEC-CO-10001343,1,636.0,1,2
TEC-CO-10001352,4,1136.0,4,10
TEC-CO-10001371,3,515.0,3,5
TEC-CO-10001375,5,1651.165,5,19
TEC-CO-10001382,4,1839.0,4,15
TEC-CO-10001391,3,630.0,3,6
TEC-CO-10001407,7,3041.0,7,22
TEC-CO-10001410,10,4295.0,10,33
TEC-CO-10001413,4,1138.028,4,11
TEC-CO-10001419,5,1858.0700000000002,5,21
TEC-CO-10001425,2,698.0,2,6
TEC-CO-10001445,2,283.129,2,10
TEC-CO-10001449,8,1936.92,8,38
TEC-CO-10001450,3,562.0,3,10
TEC-CO-10001468,7,2753.27,7,21
TEC-CO-10001472,5,2503.195,5,18
TEC-CO-10001482,3,1349.0,3,11
TEC-CO-10001487,3,1101.0,3,8
TEC-CO-10001501,4,1130.068,4,12
TEC-CO-10001523,2,1195.0,2,7
TEC-CO-10001531,2,573.0,2,4
TEC-CO-10001560,2,300.0,2,3
TEC-CO-10001567,6,3497.0,6,15
TEC-CO-10001571,7,4400.0,7,10
TEC-CO-10001580,6,1623.0,6,19
TEC-CO-10001589,4,761.0319999999999,4,15
TEC-CO-10001595,7,3086.0,7,18
TEC-CO-10001596,5,1410.898,5,15
TEC-CO-10001626,6,1637.887,6,20
TEC-CO-10001628,10,5090.0,9,45
TEC-CO-10001629,1,241.0,1,2
TEC-CO-10001630,4,1461.0,4,11
TEC-CO-10001633,8,3605.775,8,32
TEC-CO-10001654,6,2268.221,6,27
TEC-CO-10001674,5,829.0,5,9
TEC-CO-10001678,3,1592.591,3,10
TEC-CO-10001703,8,5116.0,8,25
TEC-CO-10001725,2,967.0,2,10
TEC-CO-10001726,5,2331.0,5,16
TEC-CO-10001741,1,521.0,1,2
TEC-CO-10001742,5,2370.0,5,17
TEC-CO-10001756,9,1669.0,9,19
TEC-CO-10001766,7,1819.101,7,29
TEC-CO-10001775,6,1820.848,6,22
TEC-CO-10001787,4,1324.383,4,16
TEC-CO-10001795,3,1477.0,3,14
TEC-CO-10001818,13,4346.205,13,56
TEC-CO-10001824,4,648.0,4,8
TEC-CO-10001831,3,905.0,3,6
TEC-CO-10001839,4,1150.507,4,20
TEC-CO-10001846,2,1113.0,2,8
TEC-CO-10001864,1,524.0,1,6
TEC-CO-10001869,1,379.0,1,2
TEC-CO-10001893,7,3607.0,7,18
TEC-CO-10001894,6,2454.221,6,18
TEC-CO-10001895,4,1346.2069999999999,4,23
TEC-CO-10001919,3,1705.703,3,16
TEC-CO-10001926,4,1335.3229999999999,4,19
TEC-CO-10001933,8,3849.19,8,29
TEC-CO-10001937,2,504.0,2,4
TEC-CO-10001943,6,2521.6,6,25
TEC-CO-10001952,1,648.0,1,5
TEC-CO-10001954,5,1289.341,5,21
TEC-CO-10001968,7,1329.0,7,20
TEC-CO-10001978,3,1399.0,3,11
TEC-CO-10002009,7,3060.003,7,21
TEC-CO-10002035,7,2465.802,7,30
TEC-CO-10002040,8,1507.943,8,32
TEC-CO-10002043,1,1.892,1,5
TEC-CO-10002055,3,1224.0,3,9
TEC-CO-10002057,6,3695.0,6,17
TEC-CO-10002062,3,1026.0,3,12
TEC-CO-10002063,6,3755.0,6,19
TEC-CO-10002065,5,1964.0,5,15
TEC-CO-10002083,2,291.0,2,3
TEC-CO-10002089,5,1235.0,5,15
TEC-CO-10002095,7,1707.2,7,21
TEC-CO-10002108,4,2159.0,4,24
TEC-CO-10002110,7,2361.0,7,27
TEC-CO-10002113,7,1974.172,7,33
TEC-CO-10002119,5,3067.922,5,18
TEC-CO-10002122,1,1.917,1,6
TEC-CO-10002150,6,3056.0,6,17
TEC-CO-10002157,3,1816.894,3,13
TEC-CO-10002174,7,2437.32,7,30
TEC-CO-10002197,4,2245.0,4,14
TEC-CO-10002201,4,871.0,4,12
TEC-CO-10002232,5,974.188,5,30
TEC-CO-10002240,4,2083.0,4,8
TEC-CO-10002242,7,3166.543,7,25
TEC-CO-10002244,6,2271.0,6,22
TEC-CO-10002269,5,1978.487,5,25
TEC-CO-10002271,5,2793.18,5,23
TEC-CO-10002283,5,2728.641,5,19
TEC-CO-10002284,8,3329.651,8,26
TEC-CO-10002313,4,605.4,4,11
TEC-CO-10002316,5,2329.415,5,31
TEC-CO-10002323,1,781.0,1,6
TEC-CO-10002326,3,1055.0,3,5
TEC-CO-10002350,5,572.368,5,18
TEC-CO-10002376,8,4672.503,8,29
TEC-CO-10002379,3,788.298,3,17
TEC-CO-10002380,5,1536.516,5,17
TEC-CO-10002381,5,1708.0,5,19
TEC-CO-10002404,3,1605.0,3,8
TEC-CO-10002423,5,2679.0,5,28
TEC-CO-10002427,7,2232.221,7,23
TEC-CO-10002434,4,1630.0,4,14
TEC-CO-10002465,1,968.0,1,4
TEC-CO-10002466,3,2081.0,3,17
TEC-CO-10002467,1,64.0,1,2
TEC-CO-10002493,4,1843.0,4,19
TEC-CO-10002504,4,1359.0,4,8
TEC-CO-10002523,4,1709.0,4,19
TEC-CO-10002526,6,232.88899999999998,6,26
TEC-CO-10002538,1,232.0,1,2
TEC-CO-10002550,2,688.0,2,6
TEC-CO-10002567,1,154.0,1,3
TEC-CO-10002571,4,1244.0,4,13
TEC-CO-10002578,4,527.553,4,18
TEC-CO-10002583,4,2699.0,4,14
TEC-CO-10002586,6,2097.0,6,28
TEC-CO-10002587,7,3567.0,7,26
TEC-CO-10002601,8,1570.899,8,33
TEC-CO-10002617,7,1478.848,7,30
TEC-CO-10002657,6,2321.0389999999998,6,20
TEC-CO-10002658,6,2813.0,6,21
TEC-CO-10002659,3,762.159,3,17
TEC-CO-10002663,1,2.847,1,8
TEC-CO-10002673,4,2153.0,4,12
TEC-CO-10002674,8,3330.501,8,33
TEC-CO-10002678,1,1.508,1,4
TEC-CO-10002681,1,297.0,1,4
TEC-CO-10002686,3,1952.0,3,7
TEC-CO-10002696,1,583.0,1,4
TEC-CO-10002697,4,919.149,4,10
TEC-CO-10002700,6,2048.0,6,18
TEC-CO-10002759,10,2849.0,10,21
TEC-CO-10002768,5,1957.173,5,16
TEC-CO-10002769,6,3101.498,6,16
TEC-CO-10002788,2,757.0,2,6
TEC-CO-10002796,3,383.193,3,15
TEC-CO-10002812,1,357.0,1,4
TEC-CO-10002817,3,908.0,3,6
TEC-CO-10002857,6,1889.202,6,29
TEC-CO-10002872,2,891.0,2,6
TEC-CO-10002911,4,2284.448,4,19
TEC-CO-10002916,3,1359.0,3,10
TEC-CO-10002937,6,1687.0,6,14
TEC-CO-10002962,8,1328.753,8,22
TEC-CO-10002981,2,897.075,2,8
TEC-CO-10002998,6,1822.0,6,22
TEC-CO-10003002,8,3125.0,8,33
TEC-CO-10003007,4,750.0,4,7
TEC-CO-10003017,3,1195.0,3,12
TEC-CO-10003019,2,3.8009999999999997,2,12
TEC-CO-10003048,4,1727.5230000000001,4,14
TEC-CO-10003083,2,2.684,2,9
TEC-CO-10003087,1,3.408,1,9
TEC-CO-10003102,7,1324.232,7,34
TEC-CO-10003113,3,645.442,2,10
TEC-CO-10003124,4,2060.0,4,14
TEC-CO-10003135,5,2344.0,5,21
TEC-CO-10003142,9,2209.567,9,40
TEC-CO-10003158,5,2416.605,5,24
TEC-CO-10003160,10,3880.7799999999997,10,38
TEC-CO-10003166,1,384.0,1,2
TEC-CO-10003204,3,910.0,3,8
TEC-CO-10003212,6,3244.135,6,27
TEC-CO-10003217,1,757.0,1,2
TEC-CO-10003226,1,637.0,1,2
TEC-CO-10003228,4,978.423,4,17
TEC-CO-10003236,2,963.0,2,7
TEC-CO-10003250,5,2269.0,5,19
TEC-CO-10003262,6,2972.3959999999997,6,26
TEC-CO-10003268,3,968.0,3,6
TEC-CO-10003298,4,1409.4180000000001,4,13
TEC-CO-10003307,2,579.348,2,10
TEC-CO-10003318,4,1717.0,4,19
TEC-CO-10003342,8,1903.526,7,40
TEC-CO-10003346,5,2520.014,5,18
TEC-CO-10003349,2,636.0,2,4
TEC-CO-10003353,5,1802.0,5,19
TEC-CO-10003354,5,1056.287,5,22
TEC-CO-10003362,4,1352.0,4,12
TEC-CO-10003370,7,2060.0,7,27
TEC-CO-10003393,5,2500.0,5,27
TEC-CO-10003406,1,692.0,1,4
TEC-CO-10003410,3,1659.0,3,12
TEC-CO-10003420,2,472.649,2,9
TEC-CO-10003448,10,2715.352,10,38
TEC-CO-10003471,2,1166.0,2,6
TEC-CO-10003474,5,1961.0,5,16
TEC-CO-10003496,3,760.595,3,12
TEC-CO-10003506,6,906.096,6,24
TEC-CO-10003516,5,2146.0,5,19
TEC-CO-10003522,4,1260.0,4,15
TEC-CO-10003523,3,322.78999999999996,3,9
TEC-CO-10003525,4,1064.0,4,11
TEC-CO-10003534,4,433.553,4,12
TEC-CO-10003541,6,2673.0,6,19
TEC-CO-10003561,4,1711.1399999999999,4,16
TEC-CO-10003568,1,130.0,1,2
TEC-CO-10003570,5,2056.0879999999997,5,16
TEC-CO-10003574,6,2208.0,6,17
TEC-CO-10003587,2,923.0,2,8
TEC-CO-10003589,4,2023.1979999999999,4,12
TEC-CO-10003597,1,525.0,1,2
TEC-CO-10003608,2,641.279,2,10
TEC-CO-10003622,2,743.0,2,9
TEC-CO-10003633,1,176.0,1,3
TEC-CO-10003655,5,1714.518,5,18
TEC-CO-10003678,9,2693.0,9,35
TEC-CO-10003682,4,1175.116,4,20
TEC-CO-10003694,8,2988.491,8,28
TEC-CO-10003702,5,1702.0,5,14
TEC-CO-10003759,5,2691.274,5,13
TEC-CO-10003763,4,11.620000000000001,4,19
TEC-CO-10003777,6,3744.3,6,29
TEC-CO-10003784,4,2197.397,4,18
TEC-CO-10003800,6,961.384,6,27
TEC-CO-10003807,4,1380.0,4,12
TEC-CO-10003813,1,302.0,1,4
TEC-CO-10003819,6,3400.781,6,24
TEC-CO-10003901,6,3089.693,6,20
TEC-CO-10003917,3,1149.415,3,23
TEC-CO-10003924,4,2372.0,4,9
TEC-CO-10003931,12,5460.116,12,40
TEC-CO-10003951,7,2233.68,7,21
TEC-CO-10003964,6,2739.053,6,18
TEC-CO-10003965,4,1842.0,4,14
TEC-CO-10003982,10,3688.0,10,33
TEC-CO-10003992,6,2542.0,6,20
TEC-CO-10004005,6,2798.2110000000002,6,22
TEC-CO-10004027,5,1990.674,5,17
TEC-CO-10004034,5,1822.152,5,16
TEC-CO-10004042,7,2051.303,7,21
TEC-CO-10004045,1,441.0,1,3
TEC-CO-10004078,7,1734.495,7,34
TEC-CO-10004081,2,537.0,2,9
TEC-CO-10004089,3,1208.097,3,14
TEC-CO-10004099,3,4.282,3,16
TEC-CO-10004115,4,6.4,4,17
TEC-CO-10004125,6,2073.0,6,22
TEC-CO-10004128,6,1541.027,6,24
TEC-CO-10004138,1,249.0,1,2
TEC-CO-10004143,3,869.0,3,8
TEC-CO-10004147,5,1378.243,5,26
TEC-CO-10004152,7,1577.0,7,20
TEC-CO-10004154,10,5435.178,10,32
TEC-CO-10004169,5,2271.0,5,18
TEC-CO-10004170,7,2350.688,7,19
TEC-CO-10004171,6,2464.0,6,22
TEC-CO-10004182,2,1292.0,2,5
TEC-CO-10004185,3,393.0,3,5
TEC-CO-10004191,1,137.0,1,4
